"entidad","municipio","causa","total_hectareas","fecha_termino"
"Puebla","Libres","Desconocidas",1.74,2023-12-17
"Puebla","Libres","Desconocidas",3,2023-12-20
"Puebla","Tlachichuca","Actividades pecuarias",3,2023-12-30
"Puebla","San Nicolás Buenos Aires","Actividades pecuarias",10.5,2024-01-02
"Puebla","Xiutetelco","Actividades agrícolas",7.5,2024-01-03
"Puebla","Tlachichuca","Intencional",0.64,2024-01-03
"Puebla","Tlachichuca","Intencional",2,2024-01-03
"Puebla","Tlachichuca","Actividades agrícolas",12.5,2024-01-05
"Puebla","Tlachichuca","Desconocidas",21.5,2024-01-05
"Puebla","Chignautla","Actividades pecuarias",8.5,2024-01-06
"Puebla","Tlachichuca","Actividades pecuarias",9.5,2024-01-08
"Puebla","Cuyoaco","Actividades agrícolas",21.5,2024-01-09
"Puebla","Tlachichuca","Actividades pecuarias",16.5,2024-01-12
"Puebla","Xiutetelco","Intencional",1,2024-01-14
"Puebla","Chignautla","Actividades pecuarias",3.08,2024-01-16
"Puebla","Tlachichuca","Actividades pecuarias",3,2024-01-17
"Puebla","Chignautla","Actividades pecuarias",3.5,2024-01-19
"Puebla","San Salvador El Seco","Intencional",2.5,2024-01-19
"Puebla","Oriental","Intencional",96,2024-01-20
"Puebla","San Salvador El Seco","Actividades pecuarias",1.08,2024-01-27
"Puebla","Puebla","Intencional",10.17,2024-01-27
"Puebla","Tlachichuca","Actividades agrícolas",2.18,2024-01-27
"Puebla","Tlachichuca","Actividades pecuarias",6.5,2024-01-28
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",4.65,2024-01-30
"Puebla","Tlachichuca","Desconocidas",12.5,2024-01-30
"Puebla","San Nicolás de los Ranchos","Actividades pecuarias",3,2024-01-31
"Puebla","San Salvador El Seco","Desconocidas",2.12,2024-01-31
"Puebla","Tlachichuca","Actividades pecuarias",12.11,2024-01-31
"Puebla","Ocotepec","Desconocidas",2,2024-02-02
"Puebla","San Nicolás de los Ranchos","Cazadores",6.5,2024-02-02
"Puebla","Tlachichuca","Actividades pecuarias",6.35,2024-02-03
"Puebla","Tlachichuca","Actividades pecuarias",13.5,2024-02-03
"Puebla","Libres","Desconocidas",11.5,2024-02-04
"Puebla","Chilchotla","Actividades agrícolas",1.5,2024-02-04
"Puebla","Cuyoaco","Actividades agrícolas",4,2024-02-04
"Puebla","Zacatlán","Actividades pecuarias",22.5,2024-02-04
"Puebla","Xiutetelco","Fumadores",9,2024-02-04
"Puebla","Tepatlaxco de Hidalgo","Intencional",51,2024-02-06
"Puebla","Tlachichuca","Actividades pecuarias",4,2024-02-05
"Puebla","Tlachichuca","Actividades pecuarias",9.1,2024-02-05
"Puebla","Tlahuapan","Fumadores",6.5,2024-02-06
"Puebla","Tlachichuca","Desconocidas",5.5,2024-02-05
"Puebla","Tepatlaxco de Hidalgo","Intencional",41.61,2024-02-06
"Puebla","Tlachichuca","Actividades agrícolas",7,2024-02-07
"Puebla","San Salvador El Seco","Actividades pecuarias",1.5,2024-02-07
"Puebla","Tepatlaxco de Hidalgo","Desconocidas",1.5,2024-02-07
"Puebla","Esperanza","Actividades pecuarias",4.5,2024-02-07
"Puebla","Ocoyucan","Desconocidas",6.32,2024-02-08
"Puebla","Tlachichuca","Actividades pecuarias",18.5,2024-02-08
"Puebla","Tepatlaxco de Hidalgo","Desconocidas",1.5,2024-02-08
"Puebla","Tlachichuca","Intencional",53.5,2024-02-09
"Puebla","Xochiapulco","Actividades agrícolas",1.5,2024-02-08
"Puebla","Aljojuca","Actividades pecuarias",5.3,2024-02-20
"Puebla","Tlachichuca","Actividades pecuarias",9.04,2024-02-10
"Puebla","Xiutetelco","Actividades pecuarias",313.13,2024-02-12
"Puebla","Zacatlán","Fogatas",52.55,2024-02-13
"Puebla","San Salvador El Seco","Actividades pecuarias",12.11,2024-02-11
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",1.5,2024-02-11
"Puebla","Puebla","Intencional",11.9,2024-02-11
"Puebla","Tlahuapan","Actividades pecuarias",23.5,2024-02-11
"Puebla","Huauchinango","Actividades pecuarias",12.5,2024-02-12
"Puebla","Tlachichuca","Actividades pecuarias",123,2024-02-12
"Puebla","Soltepec","Actividades pecuarias",49.11,2024-02-13
"Puebla","Chignahuapan","Desconocidas",6.27,2024-02-13
"Puebla","Tlachichuca","Actividades agrícolas",3.5,2024-02-14
"Puebla","Ocotepec","Actividades pecuarias",15,2024-02-14
"Puebla","Acajete","Intencional",3,2024-02-14
"Puebla","Atzitzintla","Actividades pecuarias",13,2024-02-16
"Puebla","Chilchotla","Actividades pecuarias",5,2024-02-21
"Puebla","Ocotepec","Intencional",3.11,2024-02-20
"Puebla","Tlachichuca","Actividades pecuarias",8.72,2024-02-21
"Puebla","Chilchotla","Actividades pecuarias",9,2024-02-21
"Puebla","Zacatlán","Intencional",0.65,2024-02-22
"Puebla","Lafragua","Actividades agrícolas",4.5,2024-02-22
"Puebla","Ixtacamaxtitlán","Actividades pecuarias",442,2024-02-27
"Puebla","San Nicolás de los Ranchos","Fogatas",2,2024-02-13
"Puebla","Atzitzintla","Actividades pecuarias",43,2024-02-23
"Puebla","Vicente Guerrero","Intencional",38,2024-02-24
"Puebla","Zautla","Actividades pecuarias",3,2024-02-24
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",4.5,2024-02-25
"Puebla","Zautla","Intencional",5.79,2024-02-26
"Puebla","Xiutetelco","Desconocidas",2.5,2024-02-26
"Puebla","San Nicolás de los Ranchos","Desconocidas",4.5,2024-02-27
"Puebla","Calpan","Actividades pecuarias",13.5,2024-02-28
"Puebla","Chalchicomula de Sesma","Actividades agrícolas",3,2024-02-27
"Puebla","Cuyoaco","Intencional",28.67,2024-02-29
"Puebla","Chalchicomula de Sesma","Actividades agrícolas",20.52,2024-02-28
"Puebla","Tepatlaxco de Hidalgo","Intencional",11,2024-02-29
"Puebla","Zacatlán","Intencional",1.38,2024-02-28
"Puebla","San Pedro Cholula","Desconocidas",1.5,2024-02-28
"Puebla","Tlachichuca","Intencional",34.5,2024-03-01
"Puebla","Jolalpan","Intencional",335,2024-03-02
"Puebla","Tlachichuca","Actividades pecuarias",6.5,2024-03-02
"Puebla","Santa Inés Ahuatempan","Intencional",37.5,2024-03-03
"Puebla","Tlachichuca","Actividades pecuarias",33,2024-03-03
"Puebla","Ixcaquixtla","Intencional",4,2024-03-03
"Puebla","Puebla","Intencional",10.84,2024-03-03
"Puebla","Tepetzintla","Desconocidas",2,2024-03-05
"Puebla","Zongozotla","Actividades pecuarias",5.01,2024-03-05
"Puebla","Tlachichuca","Otras actividades productivas",4.02,2024-03-04
"Puebla","Chignautla","Desconocidas",2.5,2024-03-04
"Puebla","Chalchicomula de Sesma","Desconocidas",2.15,2024-03-04
"Puebla","Zacapoaxtla","Desconocidas",10.9,2024-03-06
"Puebla","Chignautla","Intencional",32,2024-03-05
"Puebla","Chignautla","Desconocidas",13.3,2024-03-06
"Puebla","Atzitzintla","Desconocidas",14.6,2024-03-06
"Puebla","Ahuazotepec","Intencional",0.66,2024-03-06
"Puebla","Xiutetelco","Intencional",0.6,2024-03-07
"Puebla","Tepatlaxco de Hidalgo","Actividades pecuarias",1.62,2024-03-07
"Puebla","Teziutlán","Actividades pecuarias",0.8,2024-03-07
"Puebla","Zacatlán","Actividades agrícolas",2.06,2024-03-07
"Puebla","Chignautla","Desconocidas",0.7,2024-03-08
"Puebla","Xiutetelco","Desconocidas",0.57,2024-03-08
"Puebla","Zacatlán","Desconocidas",1.37,2024-03-08
"Puebla","Chilchotla","Actividades agrícolas",8.03,2024-03-08
"Puebla","Zinacatepec","Actividades pecuarias",20.71,2024-03-09
"Puebla","General Felipe Ángeles","Actividades agrícolas",2.84,2024-03-09
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",1.05,2024-03-08
"Puebla","Tlachichuca","Fogatas",26.16,2024-03-08
"Puebla","Lafragua","Intencional",100.29,2024-03-10
"Puebla","Tlahuapan","Actividades pecuarias",2.46,2024-03-09
"Puebla","Tehuacán","Intencional",3.76,2024-03-09
"Puebla","Tepatlaxco de Hidalgo","Actividades pecuarias",5.91,2024-03-10
"Puebla","Tepatlaxco de Hidalgo","Actividades pecuarias",22.38,2024-03-10
"Puebla","Libres","Actividades agrícolas",12.75,2024-03-10
"Puebla","Cohetzala","Intencional",5687.9,2024-03-20
"Puebla","Tepatlaxco de Hidalgo","Intencional",4.5,2024-03-12
"Puebla","Tlachichuca","Actividades agrícolas",1.11,2024-03-12
"Puebla","Tlachichuca","Actividades pecuarias",4.8,2024-03-12
"Puebla","San Nicolás de los Ranchos","Desconocidas",1.03,2024-03-13
"Puebla","Tlachichuca","Desconocidas",3.4,2024-03-13
"Puebla","San Nicolás de los Ranchos","Intencional",458.63,2024-03-17
"Puebla","Puebla","Intencional",14.86,2024-03-14
"Puebla","Chignautla","Intencional",89,2024-03-15
"Puebla","Tepatlaxco de Hidalgo","Intencional",300.55,2024-03-17
"Puebla","Tlachichuca","Actividades agrícolas",2.04,2024-03-15
"Puebla","Tlatlauquitepec","Intencional",3.05,2024-03-16
"Puebla","San Salvador El Verde","Actividades agrícolas",5.9,2024-03-17
"Puebla","San Salvador El Seco","Actividades agrícolas",38.9,2024-03-16
"Puebla","Tepatlaxco de Hidalgo","Intencional",73.7,2024-03-20
"Puebla","Zacatlán","Desconocidas",0.95,2024-03-17
"Puebla","San Nicolás de los Ranchos","Intencional",12,2024-03-18
"Puebla","Tepatlaxco de Hidalgo","Fogatas",1.39,2024-03-19
"Puebla","San Salvador El Verde","Actividades agrícolas",12.98,2024-03-18
"Puebla","Lafragua","Intencional",16.76,2024-03-18
"Puebla","Nicolás Bravo","Actividades pecuarias",15.1,2024-03-19
"Puebla","Tepatlaxco de Hidalgo","Intencional",0.75,2024-03-18
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",14.52,2024-03-20
"Puebla","Nicolás Bravo","Intencional",2.7,2024-03-21
"Puebla","Tlahuapan","Intencional",68.5,2024-03-21
"Puebla","Chignahuapan","Intencional",15.26,2024-03-22
"Puebla","Acajete","Intencional",14.1,2024-03-22
"Puebla","Jolalpan","Intencional",496.09,2024-03-22
"Puebla","Libres","Intencional",7.5,2024-03-22
"Puebla","San Salvador El Verde","Cazadores",3.2,2024-03-22
"Puebla","Ixtacamaxtitlán","Desconocidas",11.43,2024-03-22
"Puebla","Soltepec","Actividades pecuarias",27.67,2024-03-22
"Puebla","Chapulco","Intencional",4.06,2024-03-23
"Puebla","San Pedro Cholula","Intencional",50.4,2024-03-24
"Puebla","Zacatlán","Desconocidas",4.9,2024-03-24
"Puebla","Tepatlaxco de Hidalgo","Actividades agrícolas",2.34,2024-03-24
"Puebla","Ahuazotepec","Desconocidas",2.14,2024-03-24
"Puebla","Chilchotla","Actividades agrícolas",207.19,2024-03-25
"Puebla","Xiutetelco","Actividades agrícolas",47.63,2024-03-25
"Puebla","Tlachichuca","Intencional",16.49,2024-03-24
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",5.5,2024-03-25
"Puebla","Tochimilco","Intencional",24.1,2024-03-26
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",1.04,2024-03-24
"Puebla","Zautla","Intencional",278.72,2024-03-27
"Puebla","Aljojuca","Intencional",121.02,2024-03-25
"Puebla","Puebla","Intencional",50.52,2024-03-29
"Puebla","Tlachichuca","Actividades agrícolas",16.32,2024-03-25
"Puebla","San Salvador El Verde","Intencional",6.54,2024-03-29
"Puebla","San Nicolás de los Ranchos","Intencional",2.13,2024-03-25
"Puebla","Xiutetelco","Intencional",29,2024-03-25
"Puebla","Zacatlán","Desconocidas",7.6,2024-03-25
"Puebla","Tetela de Ocampo","Desconocidas",704.16,2024-04-04
"Puebla","Chilchotla","Actividades pecuarias",299.1,2024-03-26
"Puebla","Coyomeapan","Actividades agrícolas",101.63,2024-03-26
"Puebla","Aljojuca","Intencional",235.98,2024-03-28
"Puebla","San Nicolás de los Ranchos","Desconocidas",30.7,2024-03-26
"Puebla","Tepatlaxco de Hidalgo","Intencional",2.2,2024-03-26
"Puebla","Chilchotla","Intencional",636.88,2024-04-03
"Puebla","San Pedro Cholula","Intencional",28.5,2024-03-27
"Puebla","Puebla","Intencional",13.7,2024-03-27
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",6.77,2024-03-27
"Puebla","Tlatlauquitepec","Intencional",5.92,2024-03-27
"Puebla","Tzicatlacoyan","Actividades agrícolas",106,2024-03-30
"Puebla","Tlahuapan","Intencional",9.3,2024-03-28
"Puebla","San Nicolás de los Ranchos","Otras actividades productivas",11.92,2024-03-28
"Puebla","Tlachichuca","Actividades pecuarias",10,2024-03-28
"Puebla","Tlahuapan","Fumadores",2.37,2024-03-29
"Puebla","Zautla","Fogatas",79.85,2024-03-31
"Puebla","San Salvador El Seco","Fogatas",4.17,2024-03-29
"Puebla","Chalchicomula de Sesma","Intencional",5.3,2024-03-29
"Puebla","Izúcar de Matamoros","Intencional",32.6,2024-03-30
"Puebla","Tlahuapan","Intencional",22.97,2024-03-31
"Puebla","Lafragua","Actividades agrícolas",5.41,2024-03-30
"Puebla","Honey","Intencional",40.22,2024-04-03
"Puebla","Tlachichuca","Actividades pecuarias",2.31,2024-03-30
"Puebla","Pahuatlán","Actividades pecuarias",135.39,2024-04-03
"Puebla","Libres","Intencional",2.58,2024-03-31
"Puebla","Teziutlán","Intencional",22.33,2024-04-02
"Puebla","Tepatlaxco de Hidalgo","Intencional",79.61,2024-04-02
"Puebla","Tlahuapan","Actividades pecuarias",4.22,2024-04-01
"Puebla","Tlachichuca","Actividades pecuarias",2.09,2024-04-01
"Puebla","Tlahuapan","Actividades pecuarias",7.5,2024-04-02
"Puebla","Tepatlaxco de Hidalgo","Intencional",1.95,2024-04-02
"Puebla","Chignahuapan","Desconocidas",33.2,2024-04-04
"Puebla","Puebla","Intencional",2.2,2024-04-11
"Puebla","Tlahuapan","Intencional",21.38,2024-04-03
"Puebla","Tepatlaxco de Hidalgo","Intencional",14.13,2024-04-03
"Puebla","Tepatlaxco de Hidalgo","Intencional",0.75,2024-04-04
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",10.38,2024-04-05
"Puebla","Santa Inés Ahuatempan","Actividades agrícolas",67.4,2024-04-05
"Puebla","Lafragua","Intencional",13.18,2024-04-05
"Puebla","Libres","Intencional",787.65,2024-04-16
"Puebla","Tlahuapan","Residuos de aprovechamiento forestal",11.52,2024-04-05
"Puebla","Chila","Actividades agrícolas",379.63,2024-04-07
"Puebla","San Nicolás de los Ranchos","Intencional",186.43,2024-04-14
"Puebla","Tepatlaxco de Hidalgo","Intencional",2.39,2024-04-06
"Puebla","Libres","Actividades pecuarias",2.29,2024-04-06
"Puebla","Tetela de Ocampo","Desconocidas",52.4,2024-04-07
"Puebla","Tlachichuca","Actividades agrícolas",5.7,2024-04-06
"Puebla","Juan N. Méndez","Desconocidas",123.88,2024-04-07
"Puebla","Santiago Miahuatlán","Intencional",2.25,2024-04-07
"Puebla","Acajete","Intencional",1.22,2024-04-08
"Puebla","San Salvador El Verde","Residuos de aprovechamiento forestal",12.8,2024-04-12
"Puebla","Tepeyahualco","Intencional",79.13,2024-04-09
"Puebla","Naupan","Intencional",11.35,2024-04-10
"Puebla","Tepatlaxco de Hidalgo","Intencional",2.15,2024-04-09
"Puebla","Tepatlaxco de Hidalgo","Intencional",1.68,2024-04-09
"Puebla","Chalchicomula de Sesma","Actividades pecuarias",18.63,2024-04-11
"Puebla","Zacatlán","Intencional",1.23,2024-04-10
"Puebla","Cuautempan","Intencional",14.6,2024-04-12
"Puebla","Coyomeapan","Desconocidas",75.96,2024-04-13
"Puebla","Lafragua","Desconocidas",14.89,2024-04-12
"Puebla","Lafragua","Actividades agrícolas",5.72,2024-04-14
"Puebla","Juan N. Méndez","Actividades pecuarias",36.9,2024-04-13
"Puebla","Tianguismanalco","Actividades pecuarias",3.2,2024-04-12
"Puebla","Quimixtlán","Actividades agrícolas",54.66,2024-04-21
"Puebla","Puebla","Intencional",417.41,2024-04-18
"Puebla","Tlachichuca","Intencional",11.3,2024-04-14
"Puebla","Zaragoza","Intencional",1.74,2024-04-14
"Puebla","Tlachichuca","Actividades pecuarias",79.53,2024-04-17
"Puebla","Xiutetelco","Intencional",0.34,2024-04-15
"Puebla","Tlachichuca","Actividades pecuarias",5.72,2024-04-15
"Puebla","Zacatlán","Intencional",152,2024-04-17
"Puebla","Chignahuapan","Intencional",38.99,2024-04-16
"Puebla","Acajete","Actividades pecuarias",108.68,2024-04-17
"Puebla","Chilchotla","Fogatas",292.5,2024-04-18
"Puebla","Atzitzintla","Intencional",12.84,2024-04-16
"Puebla","Tepatlaxco de Hidalgo","Actividades pecuarias",8.5,2024-04-16
"Puebla","Ocotepec","Actividades pecuarias",3.96,2024-04-16
"Puebla","San Salvador El Verde","Desconocidas",21.5,2024-04-16
"Puebla","Chignautla","Intencional",3,2024-04-17
"Puebla","Chilchotla","Intencional",14.52,2024-04-17
"Puebla","Zacatlán","Desconocidas",5.74,2024-04-17
"Puebla","Ixtacamaxtitlán","Intencional",14.78,2024-04-19
"Puebla","Tlahuapan","Residuos de aprovechamiento forestal",19.67,2024-04-18
"Puebla","Zaragoza","Intencional",4.34,2024-04-18
"Puebla","Tlachichuca","Intencional",0.84,2024-04-18
"Puebla","San Salvador El Seco","Intencional",113.18,2024-04-19
"Puebla","Amozoc","Intencional",2.79,2024-04-19
"Puebla","Chilchotla","Actividades agrícolas",22.76,2024-04-21
"Puebla","Chignautla","Intencional",4.59,2024-04-21
"Puebla","Chilchotla","Actividades pecuarias",81.13,2024-04-19
"Puebla","Santa Inés Ahuatempan","Intencional",444,2024-04-26
"Puebla","Ixtacamaxtitlán","Intencional",153,2024-04-27
"Puebla","Zacatlán","Actividades pecuarias",33.78,2024-04-28
"Puebla","Lafragua","Intencional",16,2024-04-27
"Puebla","Tetela de Ocampo","Quema de basureros",588.5,2024-05-01
"Puebla","Tlachichuca","Desconocidas",14,2024-04-29
"Puebla","Cuetzalan del Progreso","Actividades pecuarias",2.2,2024-04-30
"Puebla","Tianguismanalco","Intencional",20.89,2024-04-30
"Puebla","Zacatlán","Intencional",3.55,2024-05-03
"Puebla","Tepeyahualco","Fogatas",45.13,2024-05-04
"Puebla","Xiutetelco","Intencional",212.28,2024-05-04
"Puebla","Zacatlán","Intencional",0.7,2024-05-05
"Puebla","Huauchinango","Intencional",21.68,2024-05-06
"Puebla","Tetela de Ocampo","Intencional",441.8,2024-05-08
"Puebla","Xiutetelco","Intencional",71.37,2024-05-07
"Puebla","Lafragua","Intencional",105.59,2024-05-07
"Puebla","Aquixtla","Intencional",206.29,2024-05-09
"Puebla","Chignautla","Intencional",2.31,2024-05-07
"Puebla","Ajalpan","Desconocidas",63.42,2024-05-09
"Puebla","Tlatlauquitepec","Intencional",11.2,2024-05-08
"Puebla","Chignahuapan","Intencional",1.01,2024-05-07
"Puebla","Zoquitlán","Intencional",12.85,2024-05-09
"Puebla","Teziutlán","Intencional",38.67,2024-05-09
"Puebla","Zongozotla","Actividades pecuarias",21.02,2024-05-09
"Puebla","Chilchotla","Intencional",55.5,2024-05-12
"Puebla","Amozoc","Intencional",22,2024-05-09
"Puebla","Zacatlán","Desconocidas",146.99,2024-05-11
"Puebla","Eloxochitlán","Intencional",23.5,2024-05-10
"Puebla","Pahuatlán","Actividades agrícolas",98.87,2024-05-11
"Puebla","Zautla","Intencional",108,2024-05-11
"Puebla","Amozoc","Intencional",8.5,2024-05-10
"Puebla","Hueyapan","Intencional",5.65,2024-05-10
"Puebla","Chignahuapan","Desconocidas",4.49,2024-05-11
"Puebla","Chilchotla","Intencional",29.13,2024-05-12
"Puebla","Puebla","Intencional",40.49,2024-05-11
"Puebla","San Nicolás de los Ranchos","Intencional",2.72,2024-05-11
"Puebla","Lafragua","Desconocidas",47.29,2024-05-11
"Puebla","Coxcatlán","Desconocidas",12.23,2024-05-12
"Puebla","Tlahuapan","Actividades agrícolas",11.84,2024-05-12
"Puebla","Tetela de Ocampo","Intencional",3.46,2024-05-12
"Puebla","Zacatlán","Actividades agrícolas",216.17,2024-05-13
"Puebla","Pahuatlán","Fogatas",97.43,2024-05-25
"Puebla","Tetela de Ocampo","Actividades pecuarias",44.5,2024-05-13
"Puebla","Zacapoaxtla","Intencional",7.81,2024-05-15
"Puebla","Chignautla","Intencional",44.32,2024-05-13
"Puebla","Chignautla","Intencional",77.22,2024-05-14
"Puebla","Hueyapan","Intencional",1.22,2024-05-14
"Puebla","Zacatlán","Desconocidas",28.47,2024-05-15
"Puebla","Zacatlán","Intencional",4.47,2024-05-15
"Puebla","San Nicolás de los Ranchos","Actividades agrícolas",2.49,2024-05-14
"Puebla","Jolalpan","Fogatas",479,2024-05-15
"Puebla","Huauchinango","Intencional",287.59,2024-05-20
"Puebla","San Salvador El Verde","Fumadores",69.35,2024-05-18
"Puebla","Coyomeapan","Intencional",102.74,2024-05-17
"Puebla","San Pedro Cholula","Intencional",2.82,2024-05-17
"Puebla","Chilchotla","Intencional",131.34,2024-05-27
"Puebla","Huehuetlán El Grande","Intencional",313.22,2024-05-21
"Puebla","Chignautla","Intencional",2.3,2024-05-18
"Puebla","Atempan","Intencional",2.49,2024-05-18
"Puebla","Atempan","Intencional",1.97,2024-05-21
"Puebla","Chignautla","Intencional",13.77,2024-05-22
"Puebla","Quimixtlán","Intencional",2.12,2024-05-22
"Puebla","Tlatlauquitepec","Desconocidas",3,2024-05-21
"Puebla","Puebla","Intencional",3.84,2024-05-21
"Puebla","Ixtacamaxtitlán","Actividades agrícolas",10.56,2024-05-22
"Puebla","Tlatlauquitepec","Desconocidas",6.62,2024-05-21
"Puebla","Huauchinango","Intencional",64.53,2024-05-22
"Puebla","Atlixco","Intencional",0.26,2024-05-22
"Puebla","Chignautla","Intencional",9,2024-05-24
"Puebla","Teopantlán","Intencional",63.31,2024-05-24
"Puebla","Zacapoaxtla","Intencional",4.05,2024-05-24
"Puebla","Huauchinango","Desconocidas",22.65,2024-05-27
"Puebla","Atempan","Intencional",2,2024-05-25
"Puebla","Zacatlán","Desconocidas",18.05,2024-05-26
"Puebla","Atzitzintla","Desconocidas",1.18,2024-05-26
"Puebla","Chignautla","Intencional",2.68,2024-05-27
"Puebla","Chignautla","Intencional",4.35,2024-05-29
